scenario,scenario_label,variable,region,year,anomaly
ssp585,SSP5-8.5 (very high emissions),pr,North America,2016,0.035149395833659704
ssp585,SSP5-8.5 (very high emissions),pr,North America,2017,0.025890500523895705
ssp585,SSP5-8.5 (very high emissions),pr,North America,2018,0.052783973861108884
ssp585,SSP5-8.5 (very high emissions),pr,North America,2019,-0.048404150340759476
ssp585,SSP5-8.5 (very high emissions),pr,North America,2020,0.0058588092025322214
ssp585,SSP5-8.5 (very high emissions),pr,North America,2021,-0.11234941175890427
ssp585,SSP5-8.5 (very high emissions),pr,North America,2022,-0.08035338612441037
ssp585,SSP5-8.5 (very high emissions),pr,North America,2023,-0.023834501782710193
ssp585,SSP5-8.5 (very high emissions),pr,North America,2024,-0.04061194273135907
ssp585,SSP5-8.5 (very high emissions),pr,North America,2025,-0.016916007354234687
ssp585,SSP5-8.5 (very high emissions),pr,North America,2026,0.06375922860192769
ssp585,SSP5-8.5 (very high emissions),pr,North America,2027,0.027804096959196476
ssp585,SSP5-8.5 (very high emissions),pr,North America,2028,0.011210852641551302
ssp585,SSP5-8.5 (very high emissions),pr,North America,2029,0.06664168256102974
ssp585,SSP5-8.5 (very high emissions),pr,North America,2030,0.06680183527010823
ssp585,SSP5-8.5 (very high emissions),pr,North America,2031,0.0557357876324287
ssp585,SSP5-8.5 (very high emissions),pr,North America,2032,0.15794174673231334
ssp585,SSP5-8.5 (very high emissions),pr,North America,2033,0.04101364598709947
ssp585,SSP5-8.5 (very high emissions),pr,North America,2034,0.0691728603944348
ssp585,SSP5-8.5 (very high emissions),pr,North America,2035,0.16706949714368224
ssp585,SSP5-8.5 (very high emissions),pr,North America,2036,0.1405256176170713
ssp585,SSP5-8.5 (very high emissions),pr,North America,2037,0.02660386451637114
ssp585,SSP5-8.5 (very high emissions),pr,North America,2038,-0.05136838075367543
ssp585,SSP5-8.5 (very high emissions),pr,North America,2039,0.1688588477658926
ssp585,SSP5-8.5 (very high emissions),pr,North America,2040,0.04542246280194971
ssp585,SSP5-8.5 (very high emissions),pr,North America,2041,0.086946246076342
ssp585,SSP5-8.5 (very high emissions),pr,North America,2042,0.18718120554149914
ssp585,SSP5-8.5 (very high emissions),pr,North America,2043,0.2139237740995963
ssp585,SSP5-8.5 (very high emissions),pr,North America,2044,0.2419556868804194
ssp585,SSP5-8.5 (very high emissions),pr,North America,2045,0.08564556918563102
ssp585,SSP5-8.5 (very high emissions),pr,North America,2046,0.029883415090210804
ssp585,SSP5-8.5 (very high emissions),pr,North America,2047,0.15524448821622813
ssp585,SSP5-8.5 (very high emissions),pr,North America,2048,0.1157350108642673
ssp585,SSP5-8.5 (very high emissions),pr,North America,2049,0.23332068062757128
ssp585,SSP5-8.5 (very high emissions),pr,North America,2050,0.1702468209677507
ssp585,SSP5-8.5 (very high emissions),pr,North America,2051,0.18570011266431527
ssp585,SSP5-8.5 (very high emissions),pr,North America,2052,0.11111525948632772
ssp585,SSP5-8.5 (very high emissions),pr,North America,2053,0.11680857594981539
ssp585,SSP5-8.5 (very high emissions),pr,North America,2054,0.09937258431769241
ssp585,SSP5-8.5 (very high emissions),pr,North America,2055,0.17319150001089792
ssp585,SSP5-8.5 (very high emissions),pr,North America,2056,0.2534431389101318
ssp585,SSP5-8.5 (very high emissions),pr,North America,2057,0.23938109004251945
ssp585,SSP5-8.5 (very high emissions),pr,North America,2058,0.07608137368789364
ssp585,SSP5-8.5 (very high emissions),pr,North America,2059,0.07799809818453049
ssp585,SSP5-8.5 (very high emissions),pr,North America,2060,0.2357541723419941
ssp585,SSP5-8.5 (very high emissions),pr,North America,2061,0.2483823558400743
ssp585,SSP5-8.5 (very high emissions),pr,North America,2062,0.17348467390088163
ssp585,SSP5-8.5 (very high emissions),pr,North America,2063,0.23379093754896754
ssp585,SSP5-8.5 (very high emissions),pr,North America,2064,0.24946887092844983
ssp585,SSP5-8.5 (very high emissions),pr,North America,2065,0.03657645268795693
ssp585,SSP5-8.5 (very high emissions),pr,North America,2066,0.20330541751397446
ssp585,SSP5-8.5 (very high emissions),pr,North America,2067,0.22596962963814615
ssp585,SSP5-8.5 (very high emissions),pr,North America,2068,0.1882793112623677
ssp585,SSP5-8.5 (very high emissions),pr,North America,2069,0.21647941317128713
ssp585,SSP5-8.5 (very high emissions),pr,North America,2070,0.31655886695278046
ssp585,SSP5-8.5 (very high emissions),pr,North America,2071,0.26527021032499315
ssp585,SSP5-8.5 (very high emissions),pr,North America,2072,0.11260886696791551
ssp585,SSP5-8.5 (very high emissions),pr,North America,2073,0.26683882308007684
ssp585,SSP5-8.5 (very high emissions),pr,North America,2074,0.21730320711354748
ssp585,SSP5-8.5 (very high emissions),pr,North America,2075,0.1915235055548511
ssp585,SSP5-8.5 (very high emissions),pr,North America,2076,0.1720026294835613
ssp585,SSP5-8.5 (very high emissions),pr,North America,2077,0.16290494610175396
ssp585,SSP5-8.5 (very high emissions),pr,North America,2078,0.2308170824486184
ssp585,SSP5-8.5 (very high emissions),pr,North America,2079,0.29908119325073906
ssp585,SSP5-8.5 (very high emissions),pr,North America,2080,0.29474274755204066
ssp585,SSP5-8.5 (very high emissions),pr,North America,2081,0.25557500985990617
ssp585,SSP5-8.5 (very high emissions),pr,North America,2082,0.19533783242288813
ssp585,SSP5-8.5 (very high emissions),pr,North America,2083,0.17141827236634924
ssp585,SSP5-8.5 (very high emissions),pr,North America,2084,0.30060716068544824
ssp585,SSP5-8.5 (very high emissions),pr,North America,2085,0.3912554819982724
ssp585,SSP5-8.5 (very high emissions),pr,North America,2086,0.25369130079459223
ssp585,SSP5-8.5 (very high emissions),pr,North America,2087,0.19608522592755834
ssp585,SSP5-8.5 (very high emissions),pr,North America,2088,0.31567915372359434
ssp585,SSP5-8.5 (very high emissions),pr,North America,2089,0.2645043272263546
ssp585,SSP5-8.5 (very high emissions),pr,North America,2090,0.26772739141192775
ssp585,SSP5-8.5 (very high emissions),pr,North America,2091,0.3019704919348434
ssp585,SSP5-8.5 (very high emissions),pr,North America,2092,0.34978375964984815
ssp585,SSP5-8.5 (very high emissions),pr,North America,2093,0.2390560245427828
ssp585,SSP5-8.5 (very high emissions),pr,North America,2094,0.12801212554838753
ssp585,SSP5-8.5 (very high emissions),pr,North America,2095,0.23014744609991944
ssp585,SSP5-8.5 (very high emissions),pr,North America,2096,0.3367075695790961
ssp585,SSP5-8.5 (very high emissions),pr,North America,2097,0.2373940758825466
ssp585,SSP5-8.5 (very high emissions),pr,North America,2098,0.3635448437225921
ssp585,SSP5-8.5 (very high emissions),pr,North America,2099,0.26859606511020273
ssp585,SSP5-8.5 (very high emissions),pr,North America,2100,0.2119579623894144
ssp585,SSP5-8.5 (very high emissions),pr,North America,2101,0.2856678552215432
ssp585,SSP5-8.5 (very high emissions),pr,North America,2102,0.2673967414034451
ssp585,SSP5-8.5 (very high emissions),pr,North America,2103,0.3748228668793414
ssp585,SSP5-8.5 (very high emissions),pr,North America,2104,0.3348829334872787
ssp585,SSP5-8.5 (very high emissions),pr,North America,2105,0.3154069223483745
ssp585,SSP5-8.5 (very high emissions),pr,North America,2106,0.5188039515728002
ssp585,SSP5-8.5 (very high emissions),pr,North America,2107,0.4112733989258933
ssp585,SSP5-8.5 (very high emissions),pr,North America,2108,0.478166949972524
ssp585,SSP5-8.5 (very high emissions),pr,North America,2109,0.37558053671642333
ssp585,SSP5-8.5 (very high emissions),pr,North America,2110,0.36512937315162713
ssp585,SSP5-8.5 (very high emissions),pr,North America,2111,0.2869844635258332
ssp585,SSP5-8.5 (very high emissions),pr,North America,2112,0.4596430488921054
ssp585,SSP5-8.5 (very high emissions),pr,North America,2113,0.48046188058217754
ssp585,SSP5-8.5 (very high emissions),pr,North America,2114,0.6098068329260083
ssp585,SSP5-8.5 (very high emissions),pr,North America,2115,0.4088080734004176
ssp585,SSP5-8.5 (very high emissions),pr,North America,2116,0.45624148726786756
ssp585,SSP5-8.5 (very high emissions),pr,North America,2117,0.48708809378754364
ssp585,SSP5-8.5 (very high emissions),pr,North America,2118,0.3365245397148712
ssp585,SSP5-8.5 (very high emissions),pr,North America,2119,0.3280345498745811
ssp585,SSP5-8.5 (very high emissions),pr,North America,2120,0.32811171441565823
ssp585,SSP5-8.5 (very high emissions),pr,North America,2121,0.36458112701222234
ssp585,SSP5-8.5 (very high emissions),pr,North America,2122,0.5319740945997345
ssp585,SSP5-8.5 (very high emissions),pr,North America,2123,0.326213845441159
ssp585,SSP5-8.5 (very high emissions),pr,North America,2124,0.4774382549797028
ssp585,SSP5-8.5 (very high emissions),pr,North America,2125,0.4887484127156688
ssp585,SSP5-8.5 (very high emissions),pr,North America,2126,0.4727292111303598
ssp585,SSP5-8.5 (very high emissions),pr,North America,2127,0.4322893839653196
ssp585,SSP5-8.5 (very high emissions),pr,North America,2128,0.4569259349110246
ssp585,SSP5-8.5 (very high emissions),pr,North America,2129,0.5573788377829709
ssp585,SSP5-8.5 (very high emissions),pr,North America,2130,0.5831375522531035
ssp585,SSP5-8.5 (very high emissions),pr,North America,2131,0.4617743228677996
ssp585,SSP5-8.5 (very high emissions),pr,North America,2132,0.4845768806601433
ssp585,SSP5-8.5 (very high emissions),pr,North America,2133,0.5779074925818662
ssp585,SSP5-8.5 (very high emissions),pr,North America,2134,0.4245157989324169
ssp585,SSP5-8.5 (very high emissions),pr,North America,2135,0.3902424707291844
ssp585,SSP5-8.5 (very high emissions),pr,North America,2136,0.41484655280424915
ssp585,SSP5-8.5 (very high emissions),pr,North America,2137,0.3413505834699747
ssp585,SSP5-8.5 (very high emissions),pr,North America,2138,0.3128253158794744
ssp585,SSP5-8.5 (very high emissions),pr,North America,2139,0.3714574783103741
ssp585,SSP5-8.5 (very high emissions),pr,North America,2140,0.4786989058379554
ssp585,SSP5-8.5 (very high emissions),pr,North America,2141,0.3369919603385387
ssp585,SSP5-8.5 (very high emissions),pr,North America,2142,0.40828318542125736
ssp585,SSP5-8.5 (very high emissions),pr,North America,2143,0.49967504003607727
ssp585,SSP5-8.5 (very high emissions),pr,North America,2144,0.3842050106523804
ssp585,SSP5-8.5 (very high emissions),pr,North America,2145,0.4003756664563474
ssp585,SSP5-8.5 (very high emissions),pr,North America,2146,0.5075290322323657
ssp585,SSP5-8.5 (very high emissions),pr,North America,2147,0.3933405066401326
ssp585,SSP5-8.5 (very high emissions),pr,North America,2148,0.46106988337631355
ssp585,SSP5-8.5 (very high emissions),pr,North America,2149,0.7290135158736907
ssp585,SSP5-8.5 (very high emissions),pr,North America,2150,0.4973111849829081
ssp585,SSP5-8.5 (very high emissions),pr,North America,2151,0.5145760198735316
ssp585,SSP5-8.5 (very high emissions),pr,North America,2152,0.44460326842112585
ssp585,SSP5-8.5 (very high emissions),pr,North America,2153,0.3818407086220295
ssp585,SSP5-8.5 (very high emissions),pr,North America,2154,0.34145311436563847
ssp585,SSP5-8.5 (very high emissions),pr,North America,2155,0.39605902131229664
ssp585,SSP5-8.5 (very high emissions),pr,North America,2156,0.3248913949495709
ssp585,SSP5-8.5 (very high emissions),pr,North America,2157,0.3673536717424981
ssp585,SSP5-8.5 (very high emissions),pr,North America,2158,0.5667814421158638
ssp585,SSP5-8.5 (very high emissions),pr,North America,2159,0.5051957762543957
ssp585,SSP5-8.5 (very high emissions),pr,North America,2160,0.28793760678121755
ssp585,SSP5-8.5 (very high emissions),pr,North America,2161,0.38913672343532685
ssp585,SSP5-8.5 (very high emissions),pr,North America,2162,0.5011226496065786
ssp585,SSP5-8.5 (very high emissions),pr,North America,2163,0.48839119723489965
ssp585,SSP5-8.5 (very high emissions),pr,North America,2164,0.6259211966958724
ssp585,SSP5-8.5 (very high emissions),pr,North America,2165,0.39522124258343594
ssp585,SSP5-8.5 (very high emissions),pr,North America,2166,0.6144654723830751
ssp585,SSP5-8.5 (very high emissions),pr,North America,2167,0.6283657128952528
ssp585,SSP5-8.5 (very high emissions),pr,North America,2168,0.4143496561954268
ssp585,SSP5-8.5 (very high emissions),pr,North America,2169,0.548321552917747
ssp585,SSP5-8.5 (very high emissions),pr,North America,2170,0.5026090127153344
ssp585,SSP5-8.5 (very high emissions),pr,North America,2171,0.5797866960951449
ssp585,SSP5-8.5 (very high emissions),pr,North America,2172,0.6060189423540637
ssp585,SSP5-8.5 (very high emissions),pr,North America,2173,0.45045651245797513
ssp585,SSP5-8.5 (very high emissions),pr,North America,2174,0.5337136947060477
ssp585,SSP5-8.5 (very high emissions),pr,North America,2175,0.48763987029381933
ssp585,SSP5-8.5 (very high emissions),pr,North America,2176,0.5123717857485505
ssp585,SSP5-8.5 (very high emissions),pr,North America,2177,0.4441373773494283
ssp585,SSP5-8.5 (very high emissions),pr,North America,2178,0.5048212743711267
ssp585,SSP5-8.5 (very high emissions),pr,North America,2179,0.6447475531549155
ssp585,SSP5-8.5 (very high emissions),pr,North America,2180,0.5547479657859612
ssp585,SSP5-8.5 (very high emissions),pr,North America,2181,0.599760997725994
ssp585,SSP5-8.5 (very high emissions),pr,North America,2182,0.6235187377576669
ssp585,SSP5-8.5 (very high emissions),pr,North America,2183,0.6639157321508601
ssp585,SSP5-8.5 (very high emissions),pr,North America,2184,0.5444090502512128
ssp585,SSP5-8.5 (very high emissions),pr,North America,2185,0.5264379639396695
ssp585,SSP5-8.5 (very high emissions),pr,North America,2186,0.5903739019534893
ssp585,SSP5-8.5 (very high emissions),pr,North America,2187,0.6071336945631759
ssp585,SSP5-8.5 (very high emissions),pr,North America,2188,0.4828013544837328
ssp585,SSP5-8.5 (very high emissions),pr,North America,2189,0.6382900336201336
ssp585,SSP5-8.5 (very high emissions),pr,North America,2190,0.6472336447080226
ssp585,SSP5-8.5 (very high emissions),pr,North America,2191,0.48584614627590605
ssp585,SSP5-8.5 (very high emissions),pr,North America,2192,0.5468282169840666
ssp585,SSP5-8.5 (very high emissions),pr,North America,2193,0.5087089003252653
ssp585,SSP5-8.5 (very high emissions),pr,North America,2194,0.6435048575879008
ssp585,SSP5-8.5 (very high emissions),pr,North America,2195,0.5600351689484433
ssp585,SSP5-8.5 (very high emissions),pr,North America,2196,0.5995565396065462
ssp585,SSP5-8.5 (very high emissions),pr,North America,2197,0.44990309019687513
ssp585,SSP5-8.5 (very high emissions),pr,North America,2198,0.485841304233071
ssp585,SSP5-8.5 (very high emissions),pr,North America,2199,0.4930139184008834
ssp585,SSP5-8.5 (very high emissions),pr,North America,2200,0.48135333285363235
ssp585,SSP5-8.5 (very high emissions),pr,North America,2201,0.5265253600637064
ssp585,SSP5-8.5 (very high emissions),pr,North America,2202,0.4022071940179646
ssp585,SSP5-8.5 (very high emissions),pr,North America,2203,0.6174832322710807
ssp585,SSP5-8.5 (very high emissions),pr,North America,2204,0.4825305076209026
ssp585,SSP5-8.5 (very high emissions),pr,North America,2205,0.5688565449503505
ssp585,SSP5-8.5 (very high emissions),pr,North America,2206,0.6340642809568776
ssp585,SSP5-8.5 (very high emissions),pr,North America,2207,0.6210176805879379
ssp585,SSP5-8.5 (very high emissions),pr,North America,2208,0.7160479723117187
ssp585,SSP5-8.5 (very high emissions),pr,North America,2209,0.7247210111798974
ssp585,SSP5-8.5 (very high emissions),pr,North America,2210,0.7382463031117813
ssp585,SSP5-8.5 (very high emissions),pr,North America,2211,0.7360003258132629
ssp585,SSP5-8.5 (very high emissions),pr,North America,2212,0.6925710555171173
ssp585,SSP5-8.5 (very high emissions),pr,North America,2213,0.4446295130212249
ssp585,SSP5-8.5 (very high emissions),pr,North America,2214,0.4341905701573828
ssp585,SSP5-8.5 (very high emissions),pr,North America,2215,0.6519783040368529
ssp585,SSP5-8.5 (very high emissions),pr,North America,2216,0.5050117089694054
ssp585,SSP5-8.5 (very high emissions),pr,North America,2217,0.7260915991181608
ssp585,SSP5-8.5 (very high emissions),pr,North America,2218,0.6578581893161896
ssp585,SSP5-8.5 (very high emissions),pr,North America,2219,0.6510931677581825
ssp585,SSP5-8.5 (very high emissions),pr,North America,2220,0.5869999878516735
ssp585,SSP5-8.5 (very high emissions),pr,North America,2221,0.507706685898184
ssp585,SSP5-8.5 (very high emissions),pr,North America,2222,0.668371322139655
ssp585,SSP5-8.5 (very high emissions),pr,North America,2223,0.5936872805256117
ssp585,SSP5-8.5 (very high emissions),pr,North America,2224,0.47720266772718745
ssp585,SSP5-8.5 (very high emissions),pr,North America,2225,0.5892187928650773
ssp585,SSP5-8.5 (very high emissions),pr,North America,2226,0.7080859528414044
ssp585,SSP5-8.5 (very high emissions),pr,North America,2227,0.6819222500534582
ssp585,SSP5-8.5 (very high emissions),pr,North America,2228,0.7194321353640225
ssp585,SSP5-8.5 (very high emissions),pr,North America,2229,0.5927987174102396
ssp585,SSP5-8.5 (very high emissions),pr,North America,2230,0.5278539291789226
ssp585,SSP5-8.5 (very high emissions),pr,North America,2231,0.7080162943471859
ssp585,SSP5-8.5 (very high emissions),pr,North America,2232,0.6798339293391266
ssp585,SSP5-8.5 (very high emissions),pr,North America,2233,0.621809487043341
ssp585,SSP5-8.5 (very high emissions),pr,North America,2234,0.49136674554030474
ssp585,SSP5-8.5 (very high emissions),pr,North America,2235,0.46904367587356405
ssp585,SSP5-8.5 (very high emissions),pr,North America,2236,0.543671661020604
ssp585,SSP5-8.5 (very high emissions),pr,North America,2237,0.4497147313689704
ssp585,SSP5-8.5 (very high emissions),pr,North America,2238,0.5937602181901629
ssp585,SSP5-8.5 (very high emissions),pr,North America,2239,0.6671784415070297
ssp585,SSP5-8.5 (very high emissions),pr,North America,2240,0.6946252520937101
ssp585,SSP5-8.5 (very high emissions),pr,North America,2241,0.6226022965554823
ssp585,SSP5-8.5 (very high emissions),pr,North America,2242,0.7805788415648193
ssp585,SSP5-8.5 (very high emissions),pr,North America,2243,0.7112855362521154
ssp585,SSP5-8.5 (very high emissions),pr,North America,2244,0.6805502064303044
ssp585,SSP5-8.5 (very high emissions),pr,North America,2245,0.48392791026198717
ssp585,SSP5-8.5 (very high emissions),pr,North America,2246,0.6899455819074831
ssp585,SSP5-8.5 (very high emissions),pr,North America,2247,0.7344033039369853
ssp585,SSP5-8.5 (very high emissions),pr,North America,2248,0.606867060507092
ssp585,SSP5-8.5 (very high emissions),pr,North America,2249,0.6095483842089323
ssp585,SSP5-8.5 (very high emissions),pr,North America,2250,0.6747834123672869
ssp585,SSP5-8.5 (very high emissions),pr,North America,2251,0.6021730980535434
ssp585,SSP5-8.5 (very high emissions),pr,North America,2252,0.7300225478525479
ssp585,SSP5-8.5 (very high emissions),pr,North America,2253,0.7632632880741793
ssp585,SSP5-8.5 (very high emissions),pr,North America,2254,0.6300974360308461
ssp585,SSP5-8.5 (very high emissions),pr,North America,2255,0.7324834763054257
ssp585,SSP5-8.5 (very high emissions),pr,North America,2256,0.627242127853486
ssp585,SSP5-8.5 (very high emissions),pr,North America,2257,0.7604960962238078
ssp585,SSP5-8.5 (very high emissions),pr,North America,2258,0.6562855500041785
ssp585,SSP5-8.5 (very high emissions),pr,North America,2259,0.7244983932314293
ssp585,SSP5-8.5 (very high emissions),pr,North America,2260,0.7968974460175934
ssp585,SSP5-8.5 (very high emissions),pr,North America,2261,0.8928699314156504
ssp585,SSP5-8.5 (very high emissions),pr,North America,2262,0.6155487524690109
ssp585,SSP5-8.5 (very high emissions),pr,North America,2263,0.7004156301402462
ssp585,SSP5-8.5 (very high emissions),pr,North America,2264,0.7699009539159398
ssp585,SSP5-8.5 (very high emissions),pr,North America,2265,0.7411860133586748
ssp585,SSP5-8.5 (very high emissions),pr,North America,2266,0.7239262113950599
ssp585,SSP5-8.5 (very high emissions),pr,North America,2267,0.6905908797024325
ssp585,SSP5-8.5 (very high emissions),pr,North America,2268,0.637678579214581
ssp585,SSP5-8.5 (very high emissions),pr,North America,2269,0.6571302207989562
ssp585,SSP5-8.5 (very high emissions),pr,North America,2270,0.7858282013457762
